#RecordID,ResourceType,ProbeName,Raw_SiteName,Host_description,Host,ResourceGroup,OIM_SiteName,SuccessfulMatch#
login02.hep.wisc.edu:833958.215,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e303.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.216,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g27n01.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.222,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n63.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.223,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e282.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.224,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e436.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.228,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g26n09.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.231,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n54.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.234,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e279.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.235,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e439.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.242,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n64.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.250,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g29n06.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.253,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e278.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.254,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e294.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.255,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n36.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.257,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n33.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.258,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e366.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.261,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g19n04.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.262,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e421.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.266,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g29n15.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.278,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n29.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.280,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e437.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.281,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e148.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.292,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e108.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.293,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e445.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.294,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n65.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:833958.295,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g22n11.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.105,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e223.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.107,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n34.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.108,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e063.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.110,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e167.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.115,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e366.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.116,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e398.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.118,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e106.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.126,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e336.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.127,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e403.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.128,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n28.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.130,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n53.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.135,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n14.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.142,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e364.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.144,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g29n15.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.145,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e376.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.148,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e327.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.15,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e456.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.151,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n35.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.152,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e340.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.158,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n61.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.160,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e303.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.165,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e304.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.174,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e355.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.175,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e011.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.177,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e409.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.178,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n54.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.180,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g29n14.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.182,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e449.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.184,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e389.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.19,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n54.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.194,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g30n28.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.199,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e439.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.2,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e303.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.22,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n66.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.27,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e433.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.28,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e407.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.32,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e089.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.38,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e173.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.4,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g29n07.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.40,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e023.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.41,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n04.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.46,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n14.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.47,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n20.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.61,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e292.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.67,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e223.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.71,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,atlas49.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.74,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e285.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.78,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n61.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.8,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n65.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.83,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e425.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.85,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g29n08.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.88,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e331.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.89,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g27n22.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.91,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e427.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:837737.97,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n37.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:844998.100,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n31.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:844998.101,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e438.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:844998.104,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,c053.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:844998.107,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n08.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:844998.108,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g30n19.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.201,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e398.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.208,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n35.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.209,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e194.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.211,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e043.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.212,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e426.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.215,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e397.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.217,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e443.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.221,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e409.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.228,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e015.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.233,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n36.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.234,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e379.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.241,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e314.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.242,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g27n28.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.245,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n36.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.251,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e024.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.252,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n22.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.257,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n16.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.260,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n55.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.263,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g29n24.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.266,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e368.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.267,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n32.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.277,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n01.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.279,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e275.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.286,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g26n18.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.289,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e343.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.291,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e296.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.297,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e236.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.298,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e291.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.302,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e108.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.308,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e329.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.316,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e018.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.317,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e435.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.320,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e167.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.322,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e242.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.326,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,atlas88.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.327,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g29n07.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.334,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e319.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.335,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,c088.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.336,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,c013.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.338,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n33.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.343,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e306.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.356,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e425.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.358,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g28n35.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.361,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e432.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.364,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e104.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.367,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g27n15.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.368,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,c060.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.371,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,atlas85.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.372,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,c020.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.373,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g30n10.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.376,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e089.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.377,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e350.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.390,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e456.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.395,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e210.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:847864.397,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e398.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:850672.1,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e416.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:850672.10,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e350.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:850672.18,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n35.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:850672.23,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,g31n60.hep.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:850672.24,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e328.chtc.wisc.edu (primary),GLOW,GLOW,Success
login02.hep.wisc.edu:850672.27,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e324.chtc.wisc.edu (primary),GLOW,GLOW,Success
