+----------------------------------------+------------+--------+------------+-------+-----------------+-------------------+--------------+
| del_JUR                                | Period     | Status | Processors | Njobs | CpuUserDuration | CpuSystemDuration | WallDuration |
+----------------------------------------+------------+--------+------------+-------+-----------------+-------------------+--------------+
| call del_JUR_from_Summary(1299581882); | 2014-04-14 | 0      |          1 |     1 |            1803 |                 0 |       381287 |
| call del_JUR_from_Summary(1299581883); | 2014-04-14 | 0      |          1 |     1 |            2254 |                 1 |       384670 |
| call del_JUR_from_Summary(1299581884); | 2014-04-14 | 0      |          1 |     1 |            1828 |                 0 |       381303 |
| call del_JUR_from_Summary(1299581885); | 2014-04-14 | 0      |          1 |     1 |            1909 |                 1 |       381530 |
| call del_JUR_from_Summary(1299581886); | 2014-04-14 | 0      |          1 |     1 |             485 |                 1 |       380444 |
| call del_JUR_from_Summary(1299581887); | 2014-04-14 | 0      |          1 |     1 |            2505 |                 0 |       382645 |
| call del_JUR_from_Summary(1299581888); | 2014-04-14 | 0      |          1 |     1 |            1242 |                 0 |       380880 |
| call del_JUR_from_Summary(1299581889); | 2014-04-14 | 0      |          1 |     1 |            2035 |                 0 |       381685 |
| call del_JUR_from_Summary(1299581890); | 2014-04-14 | 0      |          1 |     1 |            1537 |                 0 |       381101 |
| call del_JUR_from_Summary(1299581891); | 2014-04-14 | 0      |          1 |     1 |            3066 |                 0 |       382717 |
| call del_JUR_from_Summary(1299581892); | 2014-04-14 | 0      |          1 |     1 |            1524 |                 1 |       381810 |
| call del_JUR_from_Summary(1299581893); | 2014-04-14 | 0      |          1 |     1 |            1951 |                 1 |       381672 |
| call del_JUR_from_Summary(1299581894); | 2014-04-14 | 0      |          1 |     1 |            1447 |                 1 |       380983 |
| call del_JUR_from_Summary(1299581895); | 2014-04-14 | 0      |          1 |     1 |            1310 |                 0 |       380584 |
| call del_JUR_from_Summary(1299581896); | 2014-04-14 | 0      |          1 |     1 |            2513 |                 1 |       382111 |
| call del_JUR_from_Summary(1299581897); | 2014-04-14 | 0      |          1 |     1 |            2149 |                 1 |       382266 |
| call del_JUR_from_Summary(1299581898); | 2014-04-14 | 0      |          1 |     1 |            1377 |                 2 |       382426 |
| call del_JUR_from_Summary(1299581899); | 2014-04-14 | 0      |          1 |     1 |            1145 |                 0 |       380709 |
| call del_JUR_from_Summary(1299581900); | 2014-04-14 | 0      |          1 |     1 |            1246 |                 1 |       380785 |
| call del_JUR_from_Summary(1299581901); | 2014-04-14 | 0      |          1 |     1 |            1291 |                 1 |       381075 |
| call del_JUR_from_Summary(1299581902); | 2014-04-14 | 0      |          1 |     1 |             806 |                 0 |       379966 |
| call del_JUR_from_Summary(1299581903); | 2014-04-14 | 0      |          1 |     1 |             440 |                 0 |       379616 |
| call del_JUR_from_Summary(1299581904); | 2014-04-14 | 0      |          1 |     1 |            5431 |                 1 |       387049 |
| call del_JUR_from_Summary(1299581905); | 2014-04-14 | 0      |          1 |     1 |             395 |                 0 |       379005 |
| call del_JUR_from_Summary(1299581906); | 2014-04-14 | 0      |          1 |     1 |            1024 |                 3 |       380111 |
| call del_JUR_from_Summary(1299581907); | 2014-04-14 | 0      |          1 |     1 |            4909 |                 3 |       386494 |
| call del_JUR_from_Summary(1299581908); | 2014-04-14 | 0      |          1 |     1 |            1254 |                 0 |       380851 |
| call del_JUR_from_Summary(1299581909); | 2014-04-14 | 0      |          1 |     1 |            1199 |                 0 |       380566 |
| call del_JUR_from_Summary(1299581910); | 2014-04-14 | 0      |          1 |     1 |             600 |                 0 |       384792 |
| call del_JUR_from_Summary(1299581911); | 2014-04-14 | 0      |          1 |     1 |             648 |                 0 |       379474 |
| call del_JUR_from_Summary(1299581912); | 2014-04-14 | 0      |          1 |     1 |             662 |                 2 |       383178 |
| call del_JUR_from_Summary(1299581913); | 2014-04-14 | 0      |          1 |     1 |            1789 |                 0 |       381497 |
| call del_JUR_from_Summary(1299581914); | 2014-04-14 | 0      |          1 |     1 |            2521 |                 6 |       384273 |
| call del_JUR_from_Summary(1299581915); | 2014-04-14 | 0      |          1 |     1 |            2843 |                 1 |       390715 |
| call del_JUR_from_Summary(1299581916); | 2014-04-14 | 0      |          1 |     1 |             288 |                 0 |       377735 |
| call del_JUR_from_Summary(1299581917); | 2014-04-14 | 0      |          1 |     1 |             441 |                 0 |       378118 |
| call del_JUR_from_Summary(1299581918); | 2014-04-14 | 0      |          1 |     1 |            1068 |                 0 |       380962 |
| call del_JUR_from_Summary(1299581919); | 2014-04-14 | 0      |          1 |     1 |            7483 |                 4 |       394200 |
| call del_JUR_from_Summary(1299581920); | 2014-04-14 | 0      |          1 |     1 |            2101 |                 2 |       381931 |
| call del_JUR_from_Summary(1299581921); | 2014-04-14 | 0      |          1 |     1 |            5155 |                 0 |       391619 |
| call del_JUR_from_Summary(1299581922); | 2014-04-14 | 0      |          1 |     1 |            1021 |                 0 |       380127 |
| call del_JUR_from_Summary(1299581923); | 2014-04-14 | 0      |          1 |     1 |            1458 |                 1 |       381003 |
| call del_JUR_from_Summary(1299581924); | 2014-04-14 | 0      |          1 |     1 |            2104 |                 1 |       387064 |
| call del_JUR_from_Summary(1299581925); | 2014-04-14 | 0      |          1 |     1 |            2539 |                 0 |       382406 |
| call del_JUR_from_Summary(1299581926); | 2014-04-14 | 0      |          1 |     1 |            2602 |                 1 |       382698 |
| call del_JUR_from_Summary(1299581927); | 2014-04-14 | 0      |          1 |     1 |            1382 |                 1 |       380754 |
| call del_JUR_from_Summary(1299581928); | 2014-04-14 | 0      |          1 |     1 |            2037 |                 1 |       382146 |
| call del_JUR_from_Summary(1299581929); | 2014-04-14 | 0      |          1 |     1 |             584 |                 0 |       379829 |
| call del_JUR_from_Summary(1299581930); | 2014-04-14 | 0      |          1 |     1 |            1725 |                 1 |       381118 |
| call del_JUR_from_Summary(1299581931); | 2014-04-14 | 0      |          1 |     1 |            1542 |                 1 |       381089 |
| call del_JUR_from_Summary(1299581932); | 2014-04-14 | 0      |          1 |     1 |            1676 |                 0 |       381558 |
| call del_JUR_from_Summary(1299581933); | 2014-04-14 | 0      |          1 |     1 |            4463 |                 1 |       386081 |
| call del_JUR_from_Summary(1299581934); | 2014-04-14 | 0      |          1 |     1 |            1059 |                 0 |       379836 |
| call del_JUR_from_Summary(1299581935); | 2014-04-14 | 0      |          1 |     1 |             651 |                 0 |       380138 |
| call del_JUR_from_Summary(1299581936); | 2014-04-14 | 0      |          1 |     1 |            1455 |                 0 |       381196 |
| call del_JUR_from_Summary(1299581937); | 2014-04-14 | 0      |          1 |     1 |            1050 |                 1 |       380190 |
| call del_JUR_from_Summary(1299581938); | 2014-04-14 | 0      |          1 |     1 |            2192 |                 0 |       381929 |
| call del_JUR_from_Summary(1299581939); | 2014-04-14 | 0      |          1 |     1 |            4745 |                 1 |       386309 |
| call del_JUR_from_Summary(1299581940); | 2014-04-14 | 0      |          1 |     1 |             793 |                 0 |       391504 |
| call del_JUR_from_Summary(1299581941); | 2014-04-14 | 0      |          1 |     1 |            2074 |                 0 |       383692 |
| call del_JUR_from_Summary(1299581942); | 2014-04-14 | 0      |          1 |     1 |             902 |                 1 |       380569 |
| call del_JUR_from_Summary(1299581943); | 2014-04-14 | 0      |          1 |     1 |             862 |                 0 |       380201 |
| call del_JUR_from_Summary(1299581944); | 2014-04-14 | 0      |          1 |     1 |            1190 |                 1 |       380687 |
| call del_JUR_from_Summary(1299581945); | 2014-04-14 | 0      |          1 |     1 |             971 |                 0 |       380639 |
| call del_JUR_from_Summary(1299581946); | 2014-04-14 | 0      |          1 |     1 |            3771 |                 2 |       384052 |
| call del_JUR_from_Summary(1299581947); | 2014-04-14 | 0      |          1 |     1 |            3281 |                 2 |       392831 |
| call del_JUR_from_Summary(1299581948); | 2014-04-14 | 0      |          1 |     1 |             603 |                 0 |       381170 |
| call del_JUR_from_Summary(1299581949); | 2014-04-14 | 0      |          1 |     1 |            2668 |                 0 |       382606 |
| call del_JUR_from_Summary(1299581950); | 2014-04-14 | 0      |          1 |     1 |            1636 |                 0 |       383788 |
| call del_JUR_from_Summary(1299581951); | 2014-04-14 | 0      |          1 |     1 |             663 |                 0 |       379783 |
| call del_JUR_from_Summary(1299581952); | 2014-04-14 | 0      |          1 |     1 |            1460 |                 1 |       381075 |
| call del_JUR_from_Summary(1299581953); | 2014-04-14 | 0      |          1 |     1 |            1831 |                 0 |       381330 |
| call del_JUR_from_Summary(1299581954); | 2014-04-14 | 0      |          1 |     1 |            1698 |                 1 |       381107 |
| call del_JUR_from_Summary(1299581955); | 2014-04-14 | 0      |          1 |     1 |            1657 |                 2 |       381364 |
| call del_JUR_from_Summary(1299581956); | 2014-04-14 | 0      |          1 |     1 |            5289 |                 2 |       394659 |
| call del_JUR_from_Summary(1299581957); | 2014-04-14 | 0      |          1 |     1 |             826 |                 1 |       380343 |
| call del_JUR_from_Summary(1299581958); | 2014-04-14 | 0      |          1 |     1 |            2008 |                 0 |       381589 |
| call del_JUR_from_Summary(1299581959); | 2014-04-14 | 0      |          1 |     1 |            1216 |                 0 |       380528 |
| call del_JUR_from_Summary(1299581960); | 2014-04-14 | 0      |          1 |     1 |            1378 |                 1 |       381307 |
| call del_JUR_from_Summary(1299581961); | 2014-04-14 | 0      |          1 |     1 |            1242 |                 2 |       379469 |
| call del_JUR_from_Summary(1299581962); | 2014-04-14 | 0      |          1 |     1 |            2092 |                 0 |       381910 |
| call del_JUR_from_Summary(1299581963); | 2014-04-14 | 0      |          1 |     1 |            1309 |                 0 |       380546 |
| call del_JUR_from_Summary(1299581964); | 2014-04-14 | 0      |          1 |     1 |            1742 |                17 |       382168 |
| call del_JUR_from_Summary(1299581965); | 2014-04-14 | 0      |          1 |     1 |            1824 |                 3 |       381631 |
| call del_JUR_from_Summary(1299581966); | 2014-04-14 | 0      |          1 |     1 |            5412 |                 1 |       387046 |
| call del_JUR_from_Summary(1299581967); | 2014-04-14 | 0      |          1 |     1 |            1822 |                 0 |       381213 |
| call del_JUR_from_Summary(1299581968); | 2014-04-14 | 0      |          1 |     1 |            3857 |                 2 |       383849 |
| call del_JUR_from_Summary(1299581969); | 2014-04-14 | 0      |          1 |     1 |            1554 |                 0 |       380675 |
| call del_JUR_from_Summary(1299581970); | 2014-04-14 | 0      |          1 |     1 |            2023 |                 0 |       381469 |
| call del_JUR_from_Summary(1299581971); | 2014-04-14 | 0      |          1 |     1 |            3107 |                 1 |       383314 |
| call del_JUR_from_Summary(1299581972); | 2014-04-14 | 0      |          1 |     1 |            3134 |                 2 |       383015 |
| call del_JUR_from_Summary(1299581973); | 2014-04-14 | 0      |          1 |     1 |            1564 |                 0 |       381007 |
| call del_JUR_from_Summary(1299581974); | 2014-04-14 | 0      |          1 |     1 |             691 |                 0 |       380093 |
| call del_JUR_from_Summary(1299581975); | 2014-04-14 | 0      |          1 |     1 |            1147 |                 2 |       380171 |
| call del_JUR_from_Summary(1299581976); | 2014-04-14 | 0      |          1 |     1 |             779 |                 1 |       381009 |
| call del_JUR_from_Summary(1299581977); | 2014-04-14 | 0      |          1 |     1 |            1326 |                 2 |       382867 |
| call del_JUR_from_Summary(1299581978); | 2014-04-14 | 0      |          1 |     1 |            2899 |                 1 |       383199 |
| call del_JUR_from_Summary(1299581979); | 2014-04-14 | 0      |          1 |     1 |            1333 |                 1 |       380403 |
| call del_JUR_from_Summary(1299581980); | 2014-04-14 | 0      |          1 |     1 |            1955 |                 0 |       381661 |
| call del_JUR_from_Summary(1299581981); | 2014-04-14 | 0      |          1 |     1 |            1685 |                 0 |       381468 |
| call del_JUR_from_Summary(1299581982); | 2014-04-14 | 0      |          1 |     1 |            1010 |                 1 |       380489 |
| call del_JUR_from_Summary(1299581983); | 2014-04-14 | 0      |          1 |     1 |             377 |                 0 |       377881 |
| call del_JUR_from_Summary(1299581984); | 2014-04-14 | 0      |          1 |     1 |            1092 |                 1 |       380651 |
| call del_JUR_from_Summary(1299581985); | 2014-04-14 | 0      |          1 |     1 |             483 |                 0 |       385278 |
| call del_JUR_from_Summary(1299581986); | 2014-04-14 | 0      |          1 |     1 |            1745 |                 1 |       381591 |
| call del_JUR_from_Summary(1299581987); | 2014-04-14 | 0      |          1 |     1 |            1313 |                 0 |       384629 |
| call del_JUR_from_Summary(1299581988); | 2014-04-14 | 0      |          1 |     1 |            1534 |                 1 |       381020 |
| call del_JUR_from_Summary(1299581989); | 2014-04-14 | 0      |          1 |     1 |            2274 |                 1 |       381766 |
| call del_JUR_from_Summary(1299581990); | 2014-04-14 | 0      |          1 |     1 |             927 |                 0 |       380181 |
| call del_JUR_from_Summary(1299581991); | 2014-04-14 | 0      |          1 |     1 |            2822 |                 0 |       382820 |
| call del_JUR_from_Summary(1299581992); | 2014-04-14 | 0      |          1 |     1 |            1065 |                 0 |       380386 |
| call del_JUR_from_Summary(1299581993); | 2014-04-14 | 0      |          1 |     1 |            1804 |                 0 |       381966 |
| call del_JUR_from_Summary(1299581994); | 2014-04-14 | 0      |          1 |     1 |             674 |                 1 |       380998 |
| call del_JUR_from_Summary(1299581995); | 2014-04-14 | 0      |          1 |     1 |            2679 |                 2 |       382613 |
| call del_JUR_from_Summary(1299581996); | 2014-04-14 | 0      |          1 |     1 |            2733 |                 4 |       382133 |
| call del_JUR_from_Summary(1299582016); | 2014-04-14 | 0      |          1 |     1 |             948 |                 0 |       380241 |
| call del_JUR_from_Summary(1299582017); | 2014-04-14 | 0      |          1 |     1 |            3930 |                 1 |       385164 |
| call del_JUR_from_Summary(1299582018); | 2014-04-14 | 0      |          1 |     1 |            1288 |                 1 |       381026 |
| call del_JUR_from_Summary(1299582019); | 2014-04-14 | 0      |          1 |     1 |             960 |                 0 |       380458 |
| call del_JUR_from_Summary(1299582020); | 2014-04-14 | 0      |          1 |     1 |            1127 |                 1 |       380642 |
| call del_JUR_from_Summary(1299582021); | 2014-04-14 | 0      |          1 |     1 |            1717 |                 0 |       380880 |
| call del_JUR_from_Summary(1299582022); | 2014-04-14 | 0      |          1 |     1 |            2805 |                 0 |       382831 |
| call del_JUR_from_Summary(1299582023); | 2014-04-14 | 0      |          1 |     1 |            1878 |                 1 |       381394 |
| call del_JUR_from_Summary(1299582024); | 2014-04-14 | 0      |          1 |     1 |             518 |                 1 |       378137 |
| call del_JUR_from_Summary(1299582025); | 2014-04-14 | 0      |          1 |     1 |            1403 |                 0 |       381214 |
| call del_JUR_from_Summary(1299582026); | 2014-04-14 | 0      |          1 |     1 |             720 |                 0 |       380232 |
| call del_JUR_from_Summary(1299582027); | 2014-04-14 | 0      |          1 |     1 |            1449 |                 2 |       386244 |
| call del_JUR_from_Summary(1299582028); | 2014-04-14 | 0      |          1 |     1 |             534 |                 0 |       379805 |
| call del_JUR_from_Summary(1299582029); | 2014-04-14 | 0      |          1 |     1 |             608 |                 0 |       380657 |
| call del_JUR_from_Summary(1299582030); | 2014-04-14 | 0      |          1 |     1 |             681 |                 0 |       380271 |
| call del_JUR_from_Summary(1299582031); | 2014-04-14 | 0      |          1 |     1 |            1797 |                 0 |       382104 |
| call del_JUR_from_Summary(1299582032); | 2014-04-14 | 0      |          1 |     1 |            1490 |                 1 |       381909 |
| call del_JUR_from_Summary(1299582033); | 2014-04-14 | 0      |          1 |     1 |            2792 |                 4 |       382641 |
| call del_JUR_from_Summary(1299582034); | 2014-04-14 | 0      |          1 |     1 |            2970 |                 1 |       382764 |
| call del_JUR_from_Summary(1299582035); | 2014-04-14 | 0      |          1 |     1 |           11521 |                28 |       400829 |
| call del_JUR_from_Summary(1299582036); | 2014-04-14 | 0      |          1 |     1 |             889 |                 0 |       384493 |
| call del_JUR_from_Summary(1299582037); | 2014-04-14 | 0      |          1 |     1 |            1430 |                 0 |       380596 |
| call del_JUR_from_Summary(1299582038); | 2014-04-14 | 0      |          1 |     1 |            2250 |                 2 |       381841 |
| call del_JUR_from_Summary(1299582039); | 2014-04-14 | 0      |          1 |     1 |             647 |                 0 |       379566 |
| call del_JUR_from_Summary(1299582040); | 2014-04-14 | 0      |          1 |     1 |            8703 |                31 |       396885 |
| call del_JUR_from_Summary(1299582041); | 2014-04-14 | 0      |          1 |     1 |            2671 |                 1 |       382844 |
| call del_JUR_from_Summary(1299582042); | 2014-04-14 | 0      |          1 |     1 |            2235 |                 2 |       383274 |
| call del_JUR_from_Summary(1299582043); | 2014-04-14 | 0      |          1 |     1 |            2429 |                 2 |       381883 |
| call del_JUR_from_Summary(1299582044); | 2014-04-14 | 0      |          1 |     1 |             981 |                 0 |       396387 |
| call del_JUR_from_Summary(1299582045); | 2014-04-14 | 0      |          1 |     1 |            2870 |                 2 |       391425 |
| call del_JUR_from_Summary(1299582046); | 2014-04-14 | 0      |          1 |     1 |            2918 |                 1 |       382994 |
| call del_JUR_from_Summary(1299582047); | 2014-04-14 | 0      |          1 |     1 |            1458 |                 0 |       381232 |
| call del_JUR_from_Summary(1299582048); | 2014-04-14 | 0      |          1 |     1 |            1098 |                 0 |       381823 |
| call del_JUR_from_Summary(1299582049); | 2014-04-14 | 0      |          1 |     1 |            1105 |                 0 |       382475 |
| call del_JUR_from_Summary(1299582050); | 2014-04-14 | 0      |          1 |     1 |            1075 |                 1 |       380589 |
| call del_JUR_from_Summary(1299582051); | 2014-04-14 | 0      |          1 |     1 |            2299 |                 0 |       382064 |
| call del_JUR_from_Summary(1299582052); | 2014-04-14 | 0      |          1 |     1 |            1164 |                 0 |       380383 |
| call del_JUR_from_Summary(1299582053); | 2014-04-14 | 0      |          1 |     1 |            3738 |                 1 |       384166 |
| call del_JUR_from_Summary(1299582054); | 2014-04-14 | 0      |          1 |     1 |             705 |                 0 |       381723 |
| call del_JUR_from_Summary(1299582055); | 2014-04-14 | 0      |          1 |     1 |            2585 |                 0 |       383035 |
| call del_JUR_from_Summary(1299582056); | 2014-04-14 | 0      |          1 |     1 |            1258 |                 1 |       379889 |
| call del_JUR_from_Summary(1299582057); | 2014-04-14 | 0      |          1 |     1 |            6006 |                 2 |       392462 |
| call del_JUR_from_Summary(1299582058); | 2014-04-14 | 0      |          1 |     1 |             683 |                 0 |       380518 |
| call del_JUR_from_Summary(1299582059); | 2014-04-14 | 0      |          1 |     1 |            3004 |                 0 |       383618 |
| call del_JUR_from_Summary(1299582060); | 2014-04-14 | 0      |          1 |     1 |            3036 |                 2 |       392432 |
| call del_JUR_from_Summary(1299582061); | 2014-04-14 | 0      |          1 |     1 |            1692 |                 0 |       381482 |
| call del_JUR_from_Summary(1299582062); | 2014-04-14 | 0      |          1 |     1 |            1468 |                 0 |       381351 |
| call del_JUR_from_Summary(1299582063); | 2014-04-14 | 0      |          1 |     1 |            2565 |                 2 |       382530 |
| call del_JUR_from_Summary(1299582064); | 2014-04-14 | 0      |          1 |     1 |            1151 |                 0 |       380932 |
| call del_JUR_from_Summary(1299582065); | 2014-04-14 | 0      |          1 |     1 |            5487 |                 2 |       391848 |
| call del_JUR_from_Summary(1299582066); | 2014-04-14 | 0      |          1 |     1 |            2561 |                 4 |       393399 |
| call del_JUR_from_Summary(1299582067); | 2014-04-14 | 0      |          1 |     1 |            1621 |                 0 |       380841 |
| call del_JUR_from_Summary(1299582068); | 2014-04-14 | 0      |          1 |     1 |            8738 |                34 |       396929 |
| call del_JUR_from_Summary(1299582069); | 2014-04-14 | 0      |          1 |     1 |            1086 |                 2 |       380598 |
| call del_JUR_from_Summary(1299582070); | 2014-04-14 | 0      |          1 |     1 |            1968 |                 1 |       381793 |
| call del_JUR_from_Summary(1299582071); | 2014-04-14 | 0      |          1 |     1 |             556 |                 0 |       378919 |
| call del_JUR_from_Summary(1299582072); | 2014-04-14 | 0      |          1 |     1 |            1389 |                 0 |       384227 |
| call del_JUR_from_Summary(1299582073); | 2014-04-14 | 0      |          1 |     1 |            2719 |                 4 |       383277 |
| call del_JUR_from_Summary(1299582074); | 2014-04-14 | 0      |          1 |     1 |           12189 |                56 |       401358 |
| call del_JUR_from_Summary(1299582075); | 2014-04-14 | 0      |          1 |     1 |            2411 |                 0 |       382360 |
| call del_JUR_from_Summary(1299582076); | 2014-04-14 | 0      |          1 |     1 |            1720 |                 1 |       381933 |
| call del_JUR_from_Summary(1299582077); | 2014-04-14 | 0      |          1 |     1 |            1630 |                 0 |       381295 |
| call del_JUR_from_Summary(1299582078); | 2014-04-14 | 0      |          1 |     1 |            1146 |                 1 |       380886 |
| call del_JUR_from_Summary(1299582079); | 2014-04-14 | 0      |          1 |     1 |            1824 |                 0 |       381374 |
| call del_JUR_from_Summary(1299582080); | 2014-04-14 | 0      |          1 |     1 |             912 |                 0 |       380274 |
| call del_JUR_from_Summary(1299582081); | 2014-04-14 | 0      |          1 |     1 |            1704 |                 0 |       381012 |
| call del_JUR_from_Summary(1299582082); | 2014-04-14 | 0      |          1 |     1 |            8718 |                 2 |       395498 |
| call del_JUR_from_Summary(1299582083); | 2014-04-14 | 0      |          1 |     1 |            3321 |                 1 |       383971 |
| call del_JUR_from_Summary(1299582084); | 2014-04-14 | 0      |          1 |     1 |             632 |                 0 |       379020 |
| call del_JUR_from_Summary(1299582085); | 2014-04-14 | 0      |          1 |     1 |             556 |                 0 |       379688 |
| call del_JUR_from_Summary(1299582086); | 2014-04-14 | 0      |          1 |     1 |            1364 |                 0 |       380739 |
| call del_JUR_from_Summary(1299582087); | 2014-04-14 | 0      |          1 |     1 |            5994 |                29 |       392741 |
| call del_JUR_from_Summary(1299582088); | 2014-04-14 | 0      |          1 |     1 |             878 |                 0 |       379336 |
| call del_JUR_from_Summary(1299582089); | 2014-04-14 | 0      |          1 |     1 |           10012 |                24 |       397112 |
| call del_JUR_from_Summary(1299582090); | 2014-04-14 | 0      |          1 |     1 |            1610 |                 1 |       381174 |
| call del_JUR_from_Summary(1299582091); | 2014-04-14 | 0      |          1 |     1 |            2265 |                 2 |       381737 |
| call del_JUR_from_Summary(1299582092); | 2014-04-14 | 0      |          1 |     1 |             797 |                 0 |       379766 |
| call del_JUR_from_Summary(1299582093); | 2014-04-14 | 0      |          1 |     1 |             900 |                 0 |       380188 |
| call del_JUR_from_Summary(1299582094); | 2014-04-14 | 0      |          1 |     1 |            1841 |                 3 |       383537 |
| call del_JUR_from_Summary(1299582095); | 2014-04-14 | 0      |          1 |     1 |             572 |                 0 |       380302 |
| call del_JUR_from_Summary(1299582096); | 2014-04-14 | 0      |          1 |     1 |            1379 |                 2 |       380808 |
| call del_JUR_from_Summary(1299582097); | 2014-04-14 | 0      |          1 |     1 |            2682 |                 0 |       382815 |
| call del_JUR_from_Summary(1299582098); | 2014-04-14 | 0      |          1 |     1 |            1797 |                 0 |       382744 |
| call del_JUR_from_Summary(1299582099); | 2014-04-14 | 0      |          1 |     1 |            1270 |                 1 |       380727 |
| call del_JUR_from_Summary(1299582100); | 2014-04-14 | 0      |          1 |     1 |            1612 |                 1 |       390782 |
| call del_JUR_from_Summary(1299582101); | 2014-04-14 | 0      |          1 |     1 |            3018 |                 1 |       383396 |
| call del_JUR_from_Summary(1299582102); | 2014-04-14 | 0      |          1 |     1 |             852 |                 0 |       380650 |
| call del_JUR_from_Summary(1299582103); | 2014-04-14 | 0      |          1 |     1 |            1204 |                 0 |       380318 |
| call del_JUR_from_Summary(1299582104); | 2014-04-14 | 0      |          1 |     1 |            1941 |                 1 |       381518 |
| call del_JUR_from_Summary(1299582105); | 2014-04-14 | 0      |          1 |     1 |            8105 |                33 |       396031 |
| call del_JUR_from_Summary(1299582106); | 2014-04-14 | 0      |          1 |     1 |             857 |                 0 |       379970 |
| call del_JUR_from_Summary(1299582107); | 2014-04-14 | 0      |          1 |     1 |             938 |                 0 |       383326 |
| call del_JUR_from_Summary(1299582108); | 2014-04-14 | 0      |          1 |     1 |            1033 |                 0 |       381896 |
| call del_JUR_from_Summary(1299582109); | 2014-04-14 | 0      |          1 |     1 |            1907 |                 3 |       383472 |
| call del_JUR_from_Summary(1299582110); | 2014-04-14 | 0      |          1 |     1 |             877 |                 0 |       381315 |
| call del_JUR_from_Summary(1299582111); | 2014-04-14 | 0      |          1 |     1 |             861 |                 0 |       384268 |
| call del_JUR_from_Summary(1299582112); | 2014-04-14 | 0      |          1 |     1 |             931 |                 0 |       379865 |
| call del_JUR_from_Summary(1299582113); | 2014-04-14 | 0      |          1 |     1 |             474 |                 0 |       379234 |
| call del_JUR_from_Summary(1299582114); | 2014-04-14 | 0      |          1 |     1 |            2297 |                 1 |       381939 |
| call del_JUR_from_Summary(1299582115); | 2014-04-14 | 0      |          1 |     1 |            3988 |                 2 |       384645 |
| call del_JUR_from_Summary(1299582116); | 2014-04-14 | 0      |          1 |     1 |            5764 |                 1 |       392308 |
| call del_JUR_from_Summary(1299582117); | 2014-04-14 | 0      |          1 |     1 |            1177 |                 1 |       380911 |
| call del_JUR_from_Summary(1299582118); | 2014-04-14 | 0      |          1 |     1 |             865 |                 1 |       380547 |
| call del_JUR_from_Summary(1299582119); | 2014-04-14 | 0      |          1 |     1 |            1523 |                 1 |       380938 |
| call del_JUR_from_Summary(1299582120); | 2014-04-14 | 0      |          1 |     1 |            3919 |                 1 |       384970 |
| call del_JUR_from_Summary(1299582121); | 2014-04-14 | 0      |          1 |     1 |            3980 |                 3 |       391549 |
| call del_JUR_from_Summary(1299582122); | 2014-04-14 | 0      |          1 |     1 |            3940 |                 0 |       384671 |
| call del_JUR_from_Summary(1299582123); | 2014-04-14 | 0      |          1 |     1 |            1053 |                 0 |       385128 |
| call del_JUR_from_Summary(1299582124); | 2014-04-14 | 0      |          1 |     1 |            4777 |                 1 |       386387 |
| call del_JUR_from_Summary(1299587340); | 2014-04-14 | 0      |          1 |     1 |            3846 |                 1 |       386384 |
| call del_JUR_from_Summary(1299587341); | 2014-04-14 | 0      |          1 |     1 |             613 |                 0 |       377445 |
| call del_JUR_from_Summary(1299587342); | 2014-04-14 | 0      |          1 |     1 |            1039 |                 1 |       379463 |
| call del_JUR_from_Summary(1299587343); | 2014-04-14 | 0      |          1 |     1 |            1650 |                 1 |       381493 |
| call del_JUR_from_Summary(1299587344); | 2014-04-14 | 0      |          1 |     1 |            1846 |                 8 |       387714 |
| call del_JUR_from_Summary(1299587345); | 2014-04-14 | 0      |          1 |     1 |             753 |                 0 |       377889 |
| call del_JUR_from_Summary(1299587346); | 2014-04-14 | 0      |          1 |     1 |            2444 |                 0 |       387032 |
| call del_JUR_from_Summary(1299587347); | 2014-04-14 | 0      |          1 |     1 |            3185 |                 1 |       385038 |
| call del_JUR_from_Summary(1299587348); | 2014-04-14 | 0      |          1 |     1 |            1311 |                 0 |       380862 |
| call del_JUR_from_Summary(1299587349); | 2014-04-14 | 0      |          1 |     1 |             509 |                 0 |       377491 |
| call del_JUR_from_Summary(1299587350); | 2014-04-14 | 0      |          1 |     1 |            2154 |                 2 |       393115 |
| call del_JUR_from_Summary(1299587351); | 2014-04-14 | 0      |          1 |     1 |            1831 |                 0 |       386506 |
| call del_JUR_from_Summary(1299587352); | 2014-04-14 | 0      |          1 |     1 |            1055 |                 0 |       378112 |
| call del_JUR_from_Summary(1299587353); | 2014-04-14 | 0      |          1 |     1 |             550 |                 0 |       377727 |
| call del_JUR_from_Summary(1299587354); | 2014-04-14 | 0      |          1 |     1 |            9897 |                24 |       398033 |
| call del_JUR_from_Summary(1299587355); | 2014-04-14 | 0      |          1 |     1 |             997 |                 0 |       381307 |
| call del_JUR_from_Summary(1299587356); | 2014-04-14 | 0      |          1 |     1 |            2211 |                 3 |       382350 |
| call del_JUR_from_Summary(1299587357); | 2014-04-14 | 0      |          1 |     1 |            1114 |                 1 |       378594 |
| call del_JUR_from_Summary(1299587358); | 2014-04-14 | 0      |          1 |     1 |            1687 |                 0 |       381042 |
| call del_JUR_from_Summary(1299587359); | 2014-04-14 | 0      |          1 |     1 |            1132 |                 1 |       383947 |
